"","pmid","doi","title","abstract","year","month","day","jabbrv","journal","keywords","lastname","firstname","address","email"
"1","34222851","10.1016/j.metop.2021.100102","Major cardiac concerns in therapy and vaccinations for COVID-19.","The necessity and impact of SARS-CoV-2 on the world's health have led to the development and production of practical and useful vaccines for this deadly respiratory virus. Since April 2020, a vaccine for the virus has been developed. Given that comorbidities such as diabetes, hypertension, and cardiovascular disease are more prone to viruses and the risk of infection, vaccines should be designed to protect against high-risk respiratory illnesses. In this review, we discussed the cardiovascular a","2021","07","06","Metabol Open","Metabolism open","COVID-19; Cardiac patients; SARS-CoV-2; Vaccine","Junapudi","Syam Sundar","Department of Community Medicine, Govt Medical College Suryapet, Suryapet District, Telangana, 508213, India",NA
"2","34222851","10.1016/j.metop.2021.100102","Major cardiac concerns in therapy and vaccinations for COVID-19.","The necessity and impact of SARS-CoV-2 on the world's health have led to the development and production of practical and useful vaccines for this deadly respiratory virus. Since April 2020, a vaccine for the virus has been developed. Given that comorbidities such as diabetes, hypertension, and cardiovascular disease are more prone to viruses and the risk of infection, vaccines should be designed to protect against high-risk respiratory illnesses. In this review, we discussed the cardiovascular a","2021","07","06","Metabol Open","Metabolism open","COVID-19; Cardiac patients; SARS-CoV-2; Vaccine","Junapudi","Sunil","Department of Pharmaceutical Chemistry, Geethanjali College of Pharmacy, Cherryal, Keesara, Medchalmalkajgiri District, Telangana, 501301, India",NA
"3","34222851","10.1016/j.metop.2021.100102","Major cardiac concerns in therapy and vaccinations for COVID-19.","The necessity and impact of SARS-CoV-2 on the world's health have led to the development and production of practical and useful vaccines for this deadly respiratory virus. Since April 2020, a vaccine for the virus has been developed. Given that comorbidities such as diabetes, hypertension, and cardiovascular disease are more prone to viruses and the risk of infection, vaccines should be designed to protect against high-risk respiratory illnesses. In this review, we discussed the cardiovascular a","2021","07","06","Metabol Open","Metabolism open","COVID-19; Cardiac patients; SARS-CoV-2; Vaccine","Ega","Kishore","Department of Pediatrics, Narayana Medical College, Nellore, Andhra Pradesh-524002, India",NA
"4","34222851","10.1016/j.metop.2021.100102","Major cardiac concerns in therapy and vaccinations for COVID-19.","The necessity and impact of SARS-CoV-2 on the world's health have led to the development and production of practical and useful vaccines for this deadly respiratory virus. Since April 2020, a vaccine for the virus has been developed. Given that comorbidities such as diabetes, hypertension, and cardiovascular disease are more prone to viruses and the risk of infection, vaccines should be designed to protect against high-risk respiratory illnesses. In this review, we discussed the cardiovascular a","2021","07","06","Metabol Open","Metabolism open","COVID-19; Cardiac patients; SARS-CoV-2; Vaccine","Chidipi","Bojjibabu","Molecular Pharmacology and Physiology, Morsani College of Medicine, University of South Florida, Tampa, FL,33612, USA",NA
"5","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","Yang","Jaewon","Applied Molecular Virology Laboratory, Institut Pasteur Korea, Seongnam-si, South Korea",NA
"6","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","König","Alexander","Applied Molecular Virology Laboratory, Institut Pasteur Korea, Seongnam-si, South Korea",NA
"7","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","Park","Soonju","Screening Discovery Platform, Institut Pasteur Korea, Seongnam-si, South Korea",NA
"8","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","Jo","Eunji","Applied Molecular Virology Laboratory, Institut Pasteur Korea, Seongnam-si, South Korea",NA
"9","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","Sung","Pil Soo","Division of Gastroenterology and Hepatology, Department of Internal Medicine, College of Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, South Korea",NA
"10","34222850","10.1016/j.jhepr.2021.100296","A new high-content screening assay of the entire hepatitis B virus life cycle identifies novel antivirals.","Chronic hepatitis B is an incurable disease. Addressing the unmet medical need for therapies has been hampered by a lack of suitable cell culture models to investigate the HBV life cycle in a single experimental setup. We sought to develop a platform suitable to investigate all aspects of the entire HBV life cycle. HepG2-NTCPsec+ cells were inoculated with HBV. Supernatants of infected cells were transferred to naïve cells. Inhibition of infection was determined in primary and secondary infected","2021","07","06","JHEP Rep","JHEP reports : innovation in hepatology","%CV, percent coefficient of variation; %Imax, percent maximum inhibition; CC50, 50% cytotoxic concentration; CHB, chronic hepatitis B; CpAM, core protein allosteric modifiers; DRC, dose–response curve; Entry; FDA, Food and Drug Administration; FDA-approved drugs; GEq, genome equivalents; HBV; HBVpt, patient-derived HBV; HCC, hepatocellular carcinoma; HCS, high content screening; HID, N-hydroxyisoquinolinedione; HLCs, hepatocyte-like cells; HTS, high-throughput screening; HepG2-NTCP; High-throughput screening; IFA, immunofluorescence analysis; IFNa, interferon alpha; IFN<U+03BB>, interferon lambda; LHB, HBV large surface protein; LMV, lamivudine; MoA, mechanism of action; MyrB, myrcludex B; NTCP, sodium taurocholate cotransporting polypeptide; PEG, polyethylene glycol; PF-rcDNA, protein-free relaxed circular DNA; Patient-derived HBV; Replication; SARS-CoV-2, severe acute respiratory syndrome coronavirus 2; SOP, standard operation procedure; Small-molecule inhibitors; Supernatant transfer; TDF, tenofovir disoproxil fumarate; TI, therapeutic index; Virion secretion; cccDNA, covalently closed circular DNA; dpi, days post-infection; iPSCs, induced pluripotent stem cells; p1, passage 1; p2, passage 2; pgRNA, pregenomic RNA","Yoon","Seung Kew","Division of Gastroenterology and Hepatology, Department of Internal Medicine, College of Medicine, Seoul St. Mary's Hospital, The Catholic University of Korea, Seoul, South Korea",NA
