"","pmid","doi","title","abstract","year","month","day","jabbrv","journal","keywords","lastname","firstname","address","email"
"1","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Ishimaru","Tomohiro","Department of Environmental Epidemiology, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"2","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Okawara","Makoto","Department of Environmental Epidemiology, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"3","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Ando","Hajime","Department of Work Systems and Health, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"4","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Hino","Ayako","Department of Mental Health, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"5","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Nagata","Tomohisa","Department of Occupational Health Practice and Management, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"6","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Tateishi","Seiichiro","Department of Occupational Medicine, School of Medicine, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"7","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Tsuji","Mayumi","Department of Environmental Health, School of Medicine, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"8","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Matsuda","Shinya","Department of Preventive Medicine and Community Health, School of Medicine, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"9","34213406","10.1080/21645515.2021.1947098","Gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan.","Many factors are related to vaccination intentions. However, gender differences in the determinants of intention to get the coronavirus disease 2019 (COVID-19) vaccine have not been fully investigated. This study examined gender differences in the determinants of willingness to get the COVID-19 vaccine among the working-age population in Japan. We conducted a cross-sectional study of Japanese citizens aged 20-65 years using an online self-administered questionnaire in December 2020. Logistic reg","2021","07","02","Hum Vaccin Immunother","Human vaccines &amp; immunotherapeutics","COVID-19; SARS-CoV-2; employees; infection; occupational health; vaccine; working age","Fujino","Yoshihisa","Department of Environmental Epidemiology, Institute of Industrial Ecological Sciences, University of Occupational and Environmental Health, Kitakyushu, Japan",NA
"10","34213383","10.1177/14034948211024478","The increasing significance of disease severity in a burden of disease framework.","Recent estimates have reiterated that non-fatal causes of disease, such as low back pain, headaches and depressive disorders, are amongst the leading causes of disability-adjusted life years (DALYs). For these causes, the contribution of years lived with disability (YLD) - put simply, ill-health - is what drives DALYs, not mortality. Being able to monitor trends in YLD closely is particularly relevant for countries that sit high on the socio-demographic spectrum of development, as it contributes","2021","07","02","Scand J Public Health","Scandinavian journal of public health","Burden of disease; DALY; European burden of disease network; Scottish burden of disease; YLD; disability-adjusted life year; disease severity; severity distribution; years lived with disability","Wyper","Grant M A","Place and Wellbeing Directorate, Public Health Scotland, UK",NA
