"","pmid","doi","title","abstract","year","month","day","jabbrv","journal","keywords","lastname","firstname","address","email"
"1","34207476","10.3390/ijms22126574","Heparan Sulfate Proteoglycans in Viral Infection and Treatment: A Special Focus on SARS-CoV-2.","Heparan sulfate proteoglycans (HSPGs) encompass a group of glycoproteins composed of unbranched negatively charged heparan sulfate (HS) chains covalently attached to a core protein. The complex HSPG biosynthetic machinery generates an extraordinary structural variety of HS chains that enable them to bind a plethora of ligands, including growth factors, morphogens, cytokines, chemokines, enzymes, matrix proteins, and bacterial and viral pathogens. These interactions translate into key regulatory ","2021","07","07","Int J Mol Sci","International journal of molecular sciences","SARS-CoV-2; heparan sulfate proteoglycans; pathogenesis; therapy; virus; COVID-19; Heparan Sulfate Proteoglycans; Heparin, Low-Molecular-Weight; Humans; Protein Kinase Inhibitors; SARS-CoV-2; Sulfotransferases; Virus Diseases; Virus Internalization","De Pasquale","Valeria","Department of Veterinary Medicine and Animal Productions, University of Naples Federico II, 80137 Naples, Italy",NA
"2","34207476","10.3390/ijms22126574","Heparan Sulfate Proteoglycans in Viral Infection and Treatment: A Special Focus on SARS-CoV-2.","Heparan sulfate proteoglycans (HSPGs) encompass a group of glycoproteins composed of unbranched negatively charged heparan sulfate (HS) chains covalently attached to a core protein. The complex HSPG biosynthetic machinery generates an extraordinary structural variety of HS chains that enable them to bind a plethora of ligands, including growth factors, morphogens, cytokines, chemokines, enzymes, matrix proteins, and bacterial and viral pathogens. These interactions translate into key regulatory ","2021","07","07","Int J Mol Sci","International journal of molecular sciences","SARS-CoV-2; heparan sulfate proteoglycans; pathogenesis; therapy; virus; COVID-19; Heparan Sulfate Proteoglycans; Heparin, Low-Molecular-Weight; Humans; Protein Kinase Inhibitors; SARS-CoV-2; Sulfotransferases; Virus Diseases; Virus Internalization","Quiccione","Miriam Shasa","Department of Molecular Medicine and Medical Biotechnology, Medical School, University of Naples Federico II, 80131 Naples, Italy",NA
"3","34207476","10.3390/ijms22126574","Heparan Sulfate Proteoglycans in Viral Infection and Treatment: A Special Focus on SARS-CoV-2.","Heparan sulfate proteoglycans (HSPGs) encompass a group of glycoproteins composed of unbranched negatively charged heparan sulfate (HS) chains covalently attached to a core protein. The complex HSPG biosynthetic machinery generates an extraordinary structural variety of HS chains that enable them to bind a plethora of ligands, including growth factors, morphogens, cytokines, chemokines, enzymes, matrix proteins, and bacterial and viral pathogens. These interactions translate into key regulatory ","2021","07","07","Int J Mol Sci","International journal of molecular sciences","SARS-CoV-2; heparan sulfate proteoglycans; pathogenesis; therapy; virus; COVID-19; Heparan Sulfate Proteoglycans; Heparin, Low-Molecular-Weight; Humans; Protein Kinase Inhibitors; SARS-CoV-2; Sulfotransferases; Virus Diseases; Virus Internalization","Tafuri","Simona","Department of Veterinary Medicine and Animal Productions, University of Naples Federico II, 80137 Naples, Italy",NA
"4","34207476","10.3390/ijms22126574","Heparan Sulfate Proteoglycans in Viral Infection and Treatment: A Special Focus on SARS-CoV-2.","Heparan sulfate proteoglycans (HSPGs) encompass a group of glycoproteins composed of unbranched negatively charged heparan sulfate (HS) chains covalently attached to a core protein. The complex HSPG biosynthetic machinery generates an extraordinary structural variety of HS chains that enable them to bind a plethora of ligands, including growth factors, morphogens, cytokines, chemokines, enzymes, matrix proteins, and bacterial and viral pathogens. These interactions translate into key regulatory ","2021","07","07","Int J Mol Sci","International journal of molecular sciences","SARS-CoV-2; heparan sulfate proteoglycans; pathogenesis; therapy; virus; COVID-19; Heparan Sulfate Proteoglycans; Heparin, Low-Molecular-Weight; Humans; Protein Kinase Inhibitors; SARS-CoV-2; Sulfotransferases; Virus Diseases; Virus Internalization","Avallone","Luigi","Department of Veterinary Medicine and Animal Productions, University of Naples Federico II, 80137 Naples, Italy",NA
"5","34207476","10.3390/ijms22126574","Heparan Sulfate Proteoglycans in Viral Infection and Treatment: A Special Focus on SARS-CoV-2.","Heparan sulfate proteoglycans (HSPGs) encompass a group of glycoproteins composed of unbranched negatively charged heparan sulfate (HS) chains covalently attached to a core protein. The complex HSPG biosynthetic machinery generates an extraordinary structural variety of HS chains that enable them to bind a plethora of ligands, including growth factors, morphogens, cytokines, chemokines, enzymes, matrix proteins, and bacterial and viral pathogens. These interactions translate into key regulatory ","2021","07","07","Int J Mol Sci","International journal of molecular sciences","SARS-CoV-2; heparan sulfate proteoglycans; pathogenesis; therapy; virus; COVID-19; Heparan Sulfate Proteoglycans; Heparin, Low-Molecular-Weight; Humans; Protein Kinase Inhibitors; SARS-CoV-2; Sulfotransferases; Virus Diseases; Virus Internalization","Pavone","Luigi Michele","Department of Molecular Medicine and Medical Biotechnology, Medical School, University of Naples Federico II, 80131 Naples, Italy",NA
"6","34207437","10.3390/s21124202","A Machine Learning Approach as an Aid for Early COVID-19 Detection.","The novel coronavirus SARS-CoV-2 that causes the disease COVID-19 has forced us to go into our homes and limit our physical interactions with others. Economies around the world have come to a halt, with non-essential businesses being forced to close in order to prevent further propagation of the virus. Developing countries are having more difficulties due to their lack of access to diagnostic resources. In this study, we present an approach for detecting COVID-19 infections exclusively on the ba","2021","07","06","Sensors (Basel)","Sensors (Basel, Switzerland)","COVID-19 detection; SARS-CoV-2; machine learning; symptoms-based test; COVID-19; COVID-19 Testing; Humans; Machine Learning; ROC Curve; SARS-CoV-2","Martinez-Velazquez","Roberto","School of Electrical Engineering and Computer Science, University of Ottawa, 75 Laurier Ave. E, Ottawa, ON K1N 6N5, Canada",NA
"7","34207437","10.3390/s21124202","A Machine Learning Approach as an Aid for Early COVID-19 Detection.","The novel coronavirus SARS-CoV-2 that causes the disease COVID-19 has forced us to go into our homes and limit our physical interactions with others. Economies around the world have come to a halt, with non-essential businesses being forced to close in order to prevent further propagation of the virus. Developing countries are having more difficulties due to their lack of access to diagnostic resources. In this study, we present an approach for detecting COVID-19 infections exclusively on the ba","2021","07","06","Sensors (Basel)","Sensors (Basel, Switzerland)","COVID-19 detection; SARS-CoV-2; machine learning; symptoms-based test; COVID-19; COVID-19 Testing; Humans; Machine Learning; ROC Curve; SARS-CoV-2","Tobón V","Diana P","Faculty of Engineering, Universidad de Medellín, Carrera 87 No. 30-65, Medellin 050010, Colombia",NA
"8","34207437","10.3390/s21124202","A Machine Learning Approach as an Aid for Early COVID-19 Detection.","The novel coronavirus SARS-CoV-2 that causes the disease COVID-19 has forced us to go into our homes and limit our physical interactions with others. Economies around the world have come to a halt, with non-essential businesses being forced to close in order to prevent further propagation of the virus. Developing countries are having more difficulties due to their lack of access to diagnostic resources. In this study, we present an approach for detecting COVID-19 infections exclusively on the ba","2021","07","06","Sensors (Basel)","Sensors (Basel, Switzerland)","COVID-19 detection; SARS-CoV-2; machine learning; symptoms-based test; COVID-19; COVID-19 Testing; Humans; Machine Learning; ROC Curve; SARS-CoV-2","Sanchez","Alejandro","Department of Information Technology, University of Colima, Avenida Universidad 333, Las Viboras, 28040 Colima, Col., Mexico",NA
"9","34207437","10.3390/s21124202","A Machine Learning Approach as an Aid for Early COVID-19 Detection.","The novel coronavirus SARS-CoV-2 that causes the disease COVID-19 has forced us to go into our homes and limit our physical interactions with others. Economies around the world have come to a halt, with non-essential businesses being forced to close in order to prevent further propagation of the virus. Developing countries are having more difficulties due to their lack of access to diagnostic resources. In this study, we present an approach for detecting COVID-19 infections exclusively on the ba","2021","07","06","Sensors (Basel)","Sensors (Basel, Switzerland)","COVID-19 detection; SARS-CoV-2; machine learning; symptoms-based test; COVID-19; COVID-19 Testing; Humans; Machine Learning; ROC Curve; SARS-CoV-2","El Saddik","Abdulmotaleb","School of Electrical Engineering and Computer Science, University of Ottawa, 75 Laurier Ave. E, Ottawa, ON K1N 6N5, Canada",NA
"10","34207437","10.3390/s21124202","A Machine Learning Approach as an Aid for Early COVID-19 Detection.","The novel coronavirus SARS-CoV-2 that causes the disease COVID-19 has forced us to go into our homes and limit our physical interactions with others. Economies around the world have come to a halt, with non-essential businesses being forced to close in order to prevent further propagation of the virus. Developing countries are having more difficulties due to their lack of access to diagnostic resources. In this study, we present an approach for detecting COVID-19 infections exclusively on the ba","2021","07","06","Sensors (Basel)","Sensors (Basel, Switzerland)","COVID-19 detection; SARS-CoV-2; machine learning; symptoms-based test; COVID-19; COVID-19 Testing; Humans; Machine Learning; ROC Curve; SARS-CoV-2","Petriu","Emil","School of Electrical Engineering and Computer Science, University of Ottawa, 75 Laurier Ave. E, Ottawa, ON K1N 6N5, Canada",NA
